AECC	ALOGP	ALOGP2	AMW	ATS4m	ATSC1s	ATSC3e	B01[C-Cl]	B01[C-S]	B01[N-O]	B01[O-S]	B02[N-N]	B02[N-O]	B02[N-S]	B02[O-O]	B03[N-N]	B03[N-O]	B03[N-S]	B03[O-O]	B03[O-S]	B04[N-N]	B04[N-O]	B04[N-S]	B04[O-O]	B04[O-S]	B05[C-Cl]	B05[C-N]	B05[N-N]	B05[N-O]	B05[N-S]	B05[O-O]	B05[O-S]	B06[C-N]	B06[C-S]	B06[N-N]	B06[N-O]	B06[N-S]	B06[O-Cl]	B06[O-O]	B06[O-S]	B07[C-N]	B07[N-O]	B07[O-Cl]	B07[O-O]	B07[O-S]	B08[C-Cl]	B08[C-N]	B08[C-O]	B08[C-S]	B08[N-N]	B08[N-O]	B08[O-O]	B09[C-C]	B09[C-O]	B09[C-S]	B09[N-N]	B09[N-O]	B09[O-S]	B10[C-C]	B10[C-Cl]	B10[C-N]	B10[C-O]	B10[C-S]	B10[N-O]	B10[O-O]	C%	C-001	C-002	C-003	C-005	C-006	C-016	C-017	C-019	C-024	C-025	C-026	C-027	C-028	C-032	C-033	C-034	C-035	C-039	C-040	C-041	C-043	CATS2D_00_AA	CATS2D_00_DA	CATS2D_00_DP	CATS2D_00_LL	CATS2D_01_AA	CATS2D_01_AN	CATS2D_01_LL	CATS2D_02_AA	CATS2D_02_AL	CATS2D_02_DL	CATS2D_02_PL	CATS2D_03_AA	CATS2D_03_AL	CATS2D_03_DL	CATS2D_03_LL	CATS2D_03_NL	CATS2D_03_PL	CATS2D_04_AA	CATS2D_04_AL	CATS2D_04_AP	CATS2D_04_DA	CATS2D_04_DD	CATS2D_04_DL	CATS2D_04_LL	CATS2D_04_PL	CATS2D_05_AA	CATS2D_05_AL	CATS2D_05_DD	CATS2D_05_DL	CATS2D_05_DP	CATS2D_05_LL	CATS2D_06_AA	CATS2D_06_AL	CATS2D_06_AP	CATS2D_06_DA	CATS2D_06_LL	CATS2D_07_AA	CATS2D_07_AL	CATS2D_07_DA	CATS2D_07_DL	CATS2D_07_LL	CATS2D_07_NL	CATS2D_08_AL	CATS2D_08_LL	CATS2D_08_PL	CATS2D_09_AA	CATS2D_09_AL	CATS2D_09_DA	CATS2D_09_LL	CATS2D_09_NL	CATS2D_09_PL	CIC2	CIC3	CMC-50	CMC-80	Chi0_EA(dm)	Chi_D/Dt	Cl-090	D/Dtr03	D/Dtr05	D/Dtr06	D/Dtr09	D/Dtr10	DLS_05	DLS_07	Depressant-80	EE_B(m)	EE_B(s)	Eig01_AEA(dm)	Eig01_AEA(ed)	Eig01_EA(bo)	Eig01_EA(dm)	Eig02_AEA(dm)	Eig02_AEA(ed)	Eig02_EA(dm)	Eig03_AEA(dm)	Eig03_AEA(ed)	Eig03_EA(dm)	Eig04_AEA(ed)	Eig04_EA(bo)	Eig04_EA(dm)	Eig05_AEA(ed)	Eta_betaP	F-083	F01[C-Cl]	F01[C-N]	F01[C-O]	F01[C-S]	F01[N-N]	F02[C-Br]	F02[C-O]	F02[C-S]	F02[N-N]	F02[O-O]	F03[C-N]	F03[C-O]	F03[C-S]	F03[N-F]	F03[N-N]	F03[N-S]	F04[C-Br]	F04[C-O]	F04[N-F]	F04[N-N]	F04[N-O]	F04[O-O]	F04[O-S]	F05[C-S]	F05[N-F]	F05[N-N]	F05[O-Br]	F05[S-F]	F06[C-F]	F06[C-N]	F06[C-O]	F06[C-S]	F06[N-F]	F06[N-N]	F06[N-S]	F06[O-F]	F06[O-O]	F06[O-S]	F06[S-F]	F06[S-S]	F07[C-S]	F07[N-N]	F07[N-O]	F07[O-Cl]	F07[O-F]	F07[O-S]	F08[C-F]	F08[C-S]	F08[N-Cl]	F08[N-F]	F08[N-N]	F08[N-S]	F08[O-F]	F08[S-Cl]	F09[C-F]	F09[C-S]	F09[N-Cl]	F09[N-F]	F09[N-N]	F09[N-S]	F09[O-Cl]	F09[O-O]	F09[O-S]	F10[C-Cl]	F10[C-I]	F10[C-S]	F10[N-Cl]	F10[N-F]	F10[N-N]	F10[N-O]	F10[O-O]	GATS6e	GATS7e	GATS8e	GATS8m	GGI3	GGI5	H%	H-046	H-047	H-048	H-049	H-051	H-052	Hypertens-80	Hypnotic-80	IC2	IDDE	Infective-50	Infective-80	Inflammat-50	Inflammat-80	J_D	J_D/Dt	LOC	MAXDN	MLOGP2	MPC05	N%	N-067	N-073	N-074	N-075	NRS	NaaO	NaaS	NaaaC	NaasC	NaasN	NdO	NdsCH	NdssC	Neoplastic-50	Neoplastic-80	NssO	NsssN	NssssC	NtN	NtsC	O%	O-060	PCD	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_8	P_VSA_MR_3	P_VSA_MR_6	P_VSA_MR_7	P_VSA_MR_8	P_VSA_e_2	P_VSA_e_3	P_VSA_i_1	P_VSA_i_2	P_VSA_m_4	P_VSA_m_5	P_VSA_p_3	P_VSA_ppp_L	P_VSA_ppp_ar	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_s_3	P_VSA_s_4	Psychotic-80	Rperim	SM02_EA(dm)	SM03_EA(dm)	SM03_EA(ed)	SM05_EA(bo)	SRW05	SaaNH	SaasC	SdNH	SdssC	SpAD_EA(dm)	SpDiam_B(s)	SpMAD_Dt	SpMAD_EA(ed)	SpMax2_Bh(m)	SpMax2_Bh(s)	SpMax3_Bh(s)	SpMax6_Bh(s)	SssCH2	T(Cl..I)	T(F..Cl)	T(F..I)	T(N..Br)	T(N..Cl)	T(N..F)	T(N..I)	T(N..N)	T(N..S)	T(O..F)	T(O..S)	T(S..Cl)	T(S..I)	TI1_L	Uc	VE1_A	VE1_B(e)	VE1_B(m)	VE1_B(p)	VE1_B(s)	VE1_X	VE3sign_B(e)	VE3sign_B(m)	VE3sign_B(p)	VE3sign_B(s)	VE3sign_B(v)	Wap	X%	ZM1Mad	nArOR	nArX	nBnz	nCb-	nCconj	nCrs	nCrt	nCsp2	nR06	nR=Cs	nRCONR2	nRCOOR	nThiophenes	piPC08
9.261000000000001	2.918	8.513	12.034	4.096	8.548	0.652	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	48.6	0	0	0	0	2	0	0	0	7	1	4	0	0	0	0	0	0	1	1	0	0	5	0	0	9	0	0	5	1	5	0	0	4	8	0	5	0	0	1	5	0	0	0	0	0	0	1	7	0	0	0	0	2	7	0	0	0	1	4	0	0	2	0	4	6	0	0	4	0	6	0	0	0.847	0.34299999999999997	0	1	19.269000000000002	2.909	0	0.0	43.005	158.47799999999998	81.7	88.67299999999999	0.5	1.0	0	10.7	8.259	3.9810000000000003	6.978	4.17	1.2	3.321	6.185	0.86	2.995	5.718999999999999	0.86	5.553999999999999	2.627	0.293	5.182	16.5	0	0	3	6	0	0	0	10	0	0	0	3	10	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1.006	1.01	0.953	1.151	2.2359999999999998	0.841	34.3	0	12	0	0	0	0	1	0	4.282	4.437	0	1	0	1	1.3972	15.1293	0.58	2.176	4.971	4.553999999999999	2.9	0	0	0	0	2	0	0	0	5	0	2	0	2	0	1	2	1	0	0	0	11.4	2	2.434	66.334	60.128	40.089	0.0	0.0	0.0	94.26100000000001	0.0	56.782	157.741	3.1239999999999997	56.782	100.959	0.0	56.782	100.959	126.301	84.42299999999999	144.55100000000002	56.782	34.625	126.24	0	19	1.923	0.325	7.5760000000000005	7.593999999999999	2.398	0.0	3.3789999999999996	0.0	-0.972	6.426	8.383	22.104	4.569	3.975	7.352	4.957	4.218999999999999	0.626	0	0	0	0	0	0	5	0	0	0	0	0	0	89.64200000000001	3.907	4.175	3.4339999999999997	3.7310000000000003	4.177	3.313	3.79	-2.224	-4.1930000000000005	-3.6069999999999998	-2.019	-2.918	16836	2.9	291.725	2	1	2	5	2	1	0	14	3	0	1	0	0	6.332999999999999
11.0	2.353	5.537999999999999	9.038	3.7689999999999997	12.72	0.44	0	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	37.8	2	0	0	0	1	0	1	1	4	0	2	0	0	0	0	0	0	0	2	1	0	6	0	0	8	2	0	3	2	5	5	0	0	9	4	3	0	0	0	9	0	1	0	0	2	0	1	2	1	0	0	3	0	0	0	2	2	2	4	1	4	0	0	4	0	0	0	4	0	4	0	0	1.014	0.6890000000000001	1	1	19.588	1.5219999999999998	0	0.0	0.0	174.676	0.0	0.0	0.0	1.0	1	5.52	8.899	4.545	6.31	3.9530000000000003	3.8680000000000003	3.778	5.931	2.612	3.694	5.461	1.979	5.263	2.889	1.112	4.879	15.5	0	0	7	2	2	0	0	4	1	1	1	10	8	2	0	0	1	0	8	0	0	1	0	1	3	0	3	0	0	0	5	4	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1.119	0.6970000000000001	1.137	0.812	1.625	0.5	37.8	3	6	0	0	0	3	1	1	4.196000000000001	4.002	1	1	0	1	1.6474	12.1721	0.899	2.511	6.406000000000001	3.951	10.8	1	0	1	0	2	0	0	0	2	0	4	0	5	1	1	0	0	0	0	0	10.8	0	1.902	55.916000000000004	62.456	25.485	0.693	50.747	50.747	56.706	8.427	32.22	110.23299999999999	58.477	32.22	78.013	32.22	0.0	110.23299999999999	90.961	43.418	96.689	0.0	54.677	61.225	0	12	3.943	3.0389999999999997	7.111000000000001	7.577000000000001	0.0	0.0	0.414	0.0	1.008	21.546999999999997	8.564	15.349	4.138	3.93	7.432	7.4270000000000005	4.663	0.057999999999999996	0	0	0	0	0	0	0	37	15	0	25	0	0	44.126000000000005	3.7	3.918	3.597	3.3569999999999998	2.949	4.01	4.703	-1.864	-1.754	-1.119	-4.224	-1.2890000000000001	4868	0.0	154.217	0	0	1	2	4	0	0	11	2	1	0	0	0	5.4239999999999995
13.75	5.0889999999999995	25.894000000000002	7.7170000000000005	3.88	7.439	0.23199999999999998	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	43.1	2	0	1	1	1	0	0	0	9	2	2	1	1	1	0	0	0	0	1	0	0	4	0	0	15	0	0	11	1	7	2	0	0	5	3	12	0	0	0	6	0	0	0	1	8	0	2	4	0	1	0	4	1	4	0	0	4	0	7	0	2	1	0	9	1	0	0	4	0	6	0	0	1.192	0.79	0	1	18.094	1.6230000000000002	0	0.0	0.0	310.85200000000003	0.0	0.0	0.5	1.0	0	5.627000000000001	7.763999999999999	4.46	6.1739999999999995	3.944	3.359	3.577	5.931	1.7369999999999999	2.9930000000000003	5.466	0.86	5.36	3.017	0.146	5.239	21.0	0	0	6	3	2	0	0	3	1	1	0	8	3	2	0	0	1	0	4	0	0	0	0	0	4	0	2	0	0	0	8	4	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9670000000000001	1.521	1.419	0.863	1.25	0.812	45.1	7	14	0	1	0	0	0	0	4.48	4.236000000000001	0	1	0	0	1.3278	12.1712	0.845	1.749	12.683	4.29	5.9	0	0	0	2	3	0	0	0	6	0	1	0	1	0	0	1	0	0	0	0	3.9	1	3.182	85.286	75.192	37.175	0.693	0.0	0.0	115.245	33.571	32.22	178.512	51.582	32.22	146.293	32.22	0.0	178.512	141.52700000000002	145.726	145.726	0.0	55.645	122.867	1	18	3.3989999999999996	1.5930000000000002	7.2	7.476	0.0	0.0	5.188	0.0	-0.083	12.207	8.251	19.14	3.988	3.88	5.001	4.817	4.168	0.248	0	0	0	0	0	0	0	12	7	0	11	0	0	123.52799999999999	4.322	4.291	3.8369999999999997	3.6830000000000003	3.845	4.462	5.226	-3.478	-3.924	-2.501	-3.565	-2.654	14034	0.0	174.372	1	0	2	4	0	0	0	17	3	0	0	0	0	6.504
6.5329999999999995	1.66	2.755	12.034	3.359	8.16	0.379	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0	0	0	0	0	0	0	0	0	1	0	2	2	1	0	1	0	0	0	1	0	0	4	0	0	3	0	0	0	1	2	0	0	3	2	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0.1	0.0	0	1	7.022	1.834	0	0.0	42.284	49.998999999999995	0.0	0.0	0.0	1.0	0	5.306	7.687	3.6839999999999997	6.056	3.7489999999999997	1.6740000000000002	2.988	5.48	0.0	2.475	4.775	0.0	4.171	2.279	0.0	3.4810000000000003	12.0	0	1	4	3	2	0	0	4	1	0	1	1	4	1	0	0	0	0	5	0	0	0	0	2	1	0	0	0	0	0	2	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5579999999999999	0.618	0.833	1.413	0.778	0.205	25.0	0	1	1	3	0	0	0	1	4.2219999999999995	3.5069999999999997	0	1	0	0	1.7434	9.782	0.648	2.18	0.972	3.4010000000000002	10.0	0	0	0	2	2	0	1	0	3	0	1	0	1	0	0	1	0	0	0	0	10.0	1	1.895	17.125	108.441	40.596	11.770999999999999	39.149	0.0	33.061	72.72	31.278000000000002	92.41	33.571	31.278000000000002	61.133	70.426	0.0	131.559	79.903	118.79	119.84899999999999	39.149	49.97	42.44	0	11	1.8880000000000001	0.0	6.447	6.912999999999999	2.398	0.0	0.9990000000000001	0.0	-0.514	3.3489999999999998	8.043	11.92	3.883	3.978	5.044	4.812	3.388	0.0	0	0	0	0	10	0	0	6	9	0	8	8	0	17.976	3.7	3.487	3.292	3.295	3.511	3.0	3.298	-0.905	-1.046	-0.8290000000000001	-1.375	-0.861	1435	5.0	118.65799999999999	0	1	0	0	1	0	0	9	1	0	0	0	0	5.265
13.825	2.645	6.994	6.814	4.337	17.367	0.774	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	35.4	6	4	3	0	2	3	1	0	1	0	0	0	1	0	0	1	0	0	4	0	0	8	0	0	18	1	0	11	1	9	6	0	1	10	9	7	0	0	1	8	0	1	0	3	11	0	2	12	1	4	0	14	1	14	0	1	13	4	16	1	5	12	0	12	18	0	1	9	1	19	0	0	1.168	0.7140000000000001	0	0	32.771	1.179	0	0.0	308.204	0.0	0.0	0.0	1.0	0.0	0	5.85	9.117	3.85	6.398	3.843	2.217	3.7239999999999998	6.1	1.909	3.681	6.0489999999999995	1.9069999999999998	5.987	3.072	1.6740000000000002	5.308	14.0	0	0	7	8	0	0	0	11	0	0	1	10	14	0	0	1	0	0	16	0	0	1	1	0	0	0	1	0	0	0	10	18	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	1.181	1.015	1.197	1.099	2.792	1.382	51.2	14	10	0	0	7	8	0	0	5.189	4.9719999999999995	0	0	0	0	2.0872	16.1172	1.624	2.2159999999999997	2.003	4.382	4.9	0	0	0	1	2	1	0	0	2	0	5	3	6	0	0	1	0	0	0	0	8.5	2	0.9670000000000001	37.905	171.76	26.676	5.449	0.0	0.0	44.549	48.025	0.0	145.52200000000002	73.62899999999999	0.0	145.52200000000002	0.0	0.0	145.52200000000002	104.18	47.013000000000005	118.417	0.0	54.666000000000004	90.85600000000001	0	10	3.415	2.74	7.63	7.562	3.045	0.0	0.541	0.0	-0.872	20.592	8.189	17.038	4.042	3.833	7.431	7.4270000000000005	5.199	1.882	0	0	0	0	0	0	0	48	0	0	0	0	0	119.55	3.7	4.891	4.914	4.918	4.266	4.5169999999999995	5.385	-4.5360000000000005	-4.526	-5.297000000000001	-3.864	-9.885	10337	0.0	217.706	0	0	0	0	4	1	1	12	0	3	0	1	0	5.417999999999999
11.679	4.128	17.041	9.556000000000001	4.088	9.999	0.34	1	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	46.5	1	0	0	0	0	0	1	1	9	1	2	0	0	0	0	0	0	0	3	1	0	4	0	0	14	0	0	8	1	4	5	0	0	2	6	9	0	0	2	7	0	2	0	3	4	0	1	8	1	2	0	7	0	8	0	0	8	1	8	1	4	3	0	5	4	0	1	4	1	5	0	0	1.071	0.547	0	1	18.855999999999998	1.6740000000000002	0	0.0	0.0	304.138	0.0	0.0	0.0	1.0	0	5.757999999999999	8.496	4.689	6.68	4.074	3.8680000000000003	4.119	5.962000000000001	2.035	3.7439999999999998	5.671	1.979	5.409	3.102	1.112	5.211	21.5	0	1	7	2	2	0	0	2	2	1	0	13	5	2	0	0	1	0	4	0	2	2	0	1	5	0	2	0	0	0	8	7	4	0	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1.41	1.052	1.089	0.866	1.9369999999999998	0.91	34.9	0	10	0	0	0	3	1	0	4.356	4.209	0	1	0	1	1.5164	12.5558	0.787	2.298	10.957	4.407	9.3	1	0	2	0	3	0	0	0	3	0	2	0	5	0	1	0	0	0	1	1	4.7	0	2.623	103.29700000000001	79.058	60.473	0.693	39.149	0.0	124.619	41.905	32.22	168.42	83.866	32.22	136.201	71.368	0.0	207.56900000000002	171.851	94.729	148.0	39.149	57.707	94.111	1	18	3.873	2.424	7.412999999999999	7.56	0.0	0.0	1.889	0.0	-0.292	19.512	8.315	17.848	4.1339999999999995	3.977	7.4270000000000005	6.818	4.565	0.0	0	0	0	0	39	0	0	29	13	0	7	8	0	110.385	4.17	4.144	3.9360000000000004	3.795	3.859	3.6660000000000004	5.2139999999999995	-2.783	-3.1719999999999997	-1.739	-4.081	-1.935	10815	2.3	195.59400000000002	0	1	2	3	4	0	0	17	3	1	0	0	0	6.405
13.786	2.763	7.632000000000001	7.082000000000001	4.377	18.266	0.812	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	37.8	4	4	3	0	2	2	0	0	6	1	0	0	1	0	0	1	0	0	4	0	0	8	0	0	20	1	0	14	1	9	6	0	1	10	9	11	0	0	1	8	0	1	0	3	13	0	2	13	1	5	0	15	1	15	0	1	14	4	17	1	7	15	0	13	22	0	1	10	1	23	0	0	1.101	0.631	0	0	32.07	1.271	0	0.0	318.61	183.778	0.0	0.0	1.0	0.0	0	5.917999999999999	9.124	3.8510000000000004	6.4	3.843	2.217	3.7239999999999998	6.1129999999999995	1.909	3.6830000000000003	6.056	1.9069999999999998	6.001	3.165	1.6740000000000002	5.374	19.0	0	0	7	8	0	0	0	11	0	0	1	10	14	0	0	1	0	0	16	0	0	1	1	0	0	0	1	0	0	0	10	19	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	1.229	0.98	1.157	1.079	2.8539999999999996	1.278	48.8	8	14	0	0	7	8	0	0	5.256	4.916	0	0	0	0	1.6927	13.9839	1.327	2.221	2.7289999999999996	4.533	4.9	0	0	0	1	3	1	0	0	3	0	5	2	5	0	0	1	0	0	0	0	8.5	2	1.338	75.81	171.76	26.676	5.449	0.0	0.0	91.931	38.549	0.0	165.77700000000002	73.62899999999999	0.0	165.77700000000002	0.0	0.0	165.77700000000002	124.434	97.579	168.984	0.0	54.666000000000004	111.111	0	16	3.384	2.74	7.672999999999999	7.6129999999999995	3.045	0.0	1.396	0.0	-1.899	19.232	8.234	18.247	4.0360000000000005	3.8569999999999998	7.431	7.4270000000000005	5.199	1.7990000000000002	0	0	0	0	0	0	0	48	0	0	0	0	0	246.582	4.17	5.0969999999999995	4.046	4.0360000000000005	4.726	4.52	5.462999999999999	-3.6319999999999997	-3.63	-9.854	-2.998	-4.663	14102	0.0	231.706	0	0	1	1	4	1	1	16	1	2	0	1	0	5.803
6.687	2.783	7.747000000000001	11.755	3.8289999999999997	4.678999999999999	0.259	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.9	1	2	0	0	1	0	0	0	3	1	2	0	0	0	0	0	0	1	1	0	0	3	0	0	8	0	0	4	1	4	0	0	2	5	0	4	0	0	0	5	0	0	0	0	2	0	0	6	0	0	0	4	0	3	0	0	4	0	1	0	0	3	0	0	1	0	0	0	0	1	0	0	0.6970000000000001	0.384	0	1	11.965	2.489	0	0.0	30.576999999999998	36.897	57.231	0.0	0.5	1.0	0	10.698	8.187999999999999	3.9789999999999996	6.973	4.169	1.2	2.992	5.676	0.293	2.8930000000000002	5.545	0.0	4.908	2.381	0.0	3.88	9.5	0	0	3	2	0	0	0	3	0	0	0	3	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.432	1.2329999999999999	0.983	1.7919999999999998	2.049	0.615	42.9	5	5	0	0	0	2	1	1	4.111000000000001	3.4530000000000003	1	1	1	1	2.0339	14.103	1.5	2.051	8.823	4.007	3.6	0	0	0	0	1	0	0	0	3	0	2	0	2	0	1	0	1	0	0	0	7.1	0	1.4569999999999999	28.429000000000002	60.128	7.602	0.0	0.0	0.0	45.869	0.0	56.782	118.65100000000001	3.1239999999999997	56.782	61.869	0.0	56.782	61.869	102.291	36.031	96.15899999999999	56.782	24.615	97.16	0	9	1.3559999999999999	0.325	7.212999999999999	7.226	2.398	0.0	2.298	0.0	-0.755	2.986	8.381	14.599	4.388999999999999	3.96	7.352	4.685	3.616	2.5660000000000003	0	0	0	0	0	0	5	0	0	0	0	0	0	17.094	3.17	3.29	3.147	3.085	3.235	3.057	3.5860000000000003	-1.619	-4.078	-2.927	-1.482	-2.3680000000000003	2222	3.6	237.975	0	1	1	3	2	0	0	8	1	0	1	0	0	5.649
10.72	2.8139999999999996	7.921	8.124	3.9939999999999998	6.712000000000001	0.444	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	40.9	3	1	0	0	1	0	0	0	5	0	2	0	2	1	0	0	0	0	2	0	0	6	0	0	10	0	0	2	3	13	0	0	0	7	0	2	0	0	1	9	0	0	0	0	8	0	5	4	0	0	0	6	2	0	0	0	5	2	12	0	0	0	0	8	0	0	0	2	0	7	0	0	1.088	0.87	1	1	21.23	1.8090000000000002	0	0.0	72.374	172.334	0.0	0.0	0.5	1.0	1	5.541	8.269	4.669	6.859	3.8339999999999996	3.36	3.932	5.834	1.9909999999999999	3.378	5.587999999999999	1.6869999999999998	5.337000000000001	2.735	0.86	4.946000000000001	16.5	0	0	7	4	2	0	0	5	2	1	0	6	8	3	0	0	1	0	6	0	0	0	1	1	2	0	2	0	0	0	5	6	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0.789	0.705	1.839	0.919	2.7289999999999996	0.8759999999999999	43.2	0	8	0	0	8	3	1	1	4.371	4.164	0	1	0	1	1.5327	12.2127	1.022	1.901	4.732	4.331	6.8	0	0	0	2	3	0	0	0	5	0	2	0	2	1	1	1	1	0	0	0	6.8	1	2.082	47.381	93.27	24.514	0.693	0.0	0.0	64.791	33.571	32.22	136.819	36.695	32.22	104.6	32.22	0.0	136.819	108.611	95.15899999999999	95.15899999999999	0.0	62.963	76.98100000000001	1	17	3.592	2.221	7.434	7.46	2.398	0.0	3.477	0.0	-0.446	16.415	8.203	16.811	4.3	3.8680000000000003	7.4079999999999995	4.952	4.099	0.711	0	0	0	0	0	0	0	12	7	0	15	0	0	83.70200000000001	3.907	4.37	4.457	3.7510000000000003	3.98	3.6919999999999997	4.322	-1.798	-4.287	-1.429	-3.753	-1.287	10176	0.0	171.951	1	0	1	2	0	2	0	12	2	0	0	0	0	6.16
9.261000000000001	3.946	15.575	11.806	4.066	4.531000000000001	0.201	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	54.3	0	0	0	0	1	0	0	0	10	4	2	0	0	0	0	0	0	1	1	0	0	3	0	0	15	0	0	13	1	4	0	0	2	6	0	16	0	0	0	6	0	0	0	0	8	0	0	9	0	0	0	8	0	7	0	0	8	0	5	0	0	9	0	4	10	0	0	3	0	8	0	0	1.256	0.364	0	1	14.094000000000001	2.909	0	0.0	43.005	158.47799999999998	81.7	88.67299999999999	0.0	1.0	0	10.7	8.245	3.983	6.978	4.337	1.23	3.0580000000000003	6.185	0.521	2.947	5.718999999999999	0.0	5.553999999999999	3.0439999999999996	0.0	5.182	19.5	0	0	3	2	0	0	0	3	0	0	0	4	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1.272	1.198	1.073	0.718	2.2359999999999998	0.841	34.3	0	12	0	0	0	0	1	0	3.873	4.437	0	1	0	1	1.3972	15.1293	0.58	2.116	18.063	4.553999999999999	2.9	0	0	0	0	2	0	0	2	4	0	2	0	2	0	1	0	1	0	0	0	5.7	0	3.545	94.762	60.128	15.933	0.0	0.0	0.0	120.53399999999999	0.0	56.782	179.422	3.1239999999999997	56.782	122.64	0.0	56.782	122.64	163.062	110.696	165.678	56.782	27.877	154.66899999999998	0	19	1.4869999999999999	0.325	7.5760000000000005	7.893	2.398	0.0	3.1689999999999996	0.0	-0.866	3.503	8.526	22.104	4.569	4.053	7.352	4.901	3.909	0.406	0	0	0	0	0	0	5	0	0	0	0	0	0	89.64200000000001	4.322	4.175	3.488	3.443	3.68	3.548	3.79	-2.634	-2.734	-3.014	-2.497	-2.813	16836	2.9	283.975	0	1	3	6	2	0	0	18	3	0	1	0	0	7.081
